,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
10,Shakewell,Big Juice tha Sip,2018-05-18,Leglock,0erWz20ZejKi8WRNoeNQjJ,56,Shameless Money Gang,0.767,0.956,10,-3.833,1,0.261,0.056,0.208,0.427,77.505,123871,4,True,59.0,1.0,1.0,2IyDwfojST8q3OwSA5wLWY,album
11,Hollywood Undead,American Tragedy (Deluxe Edition),2011,Been To Hell,1e2BN9Ct6DDIthkLSDYgnu,68,Interscope Records*,0.439,0.935,9,-3.551,1,0.182,0.0,0.118,0.595,149.022,203160,4,True,55.0,1.0,1.0,00LaE2YT3EkPBED8vLyFvp,album
12,City Morgue,66SLAVS,2019-06-07,66SLAVS,6FedDqs2oWhq77ju6CzYqC,46,Republic Records,0.701,0.96,10,-4.713,0,0.295,0.0,0.0551,0.679,84.959,114053,4,True,53.0,1.0,1.0,1YmILmw9vU8kmCxuwR1Z1Y,single
13,City Morgue,CITY MORGUE VOL 1: HELL OR HIGH WATER,2018-10-12,Sk8 Head,07miQb315ezd5obb3PPzQB,63,Republic Records,0.638,0.946,10,-3.685,0,0.315,0.0,0.399,0.583,85.015,151107,4,True,53.0,1.0,14.0,15zcbfnEwQYqdNosjkrlfu,album
14,Torchfvce,Undergrounds Most Hated,2016-08-29,Suicidal Disciples,4lCFdQo7DSP6OvpSAB4z66,37,GRXM MAFIA,0.824,0.7,1,-4.734,0,0.0921,0.0204,0.108,0.0409,124.987,279510,4,True,43.0,1.0,3.0,7E7PkaeHFQ9aQNrg4DO29G,album
15,BEXEY,CUTTHROAT SMILE (feat. $uicideBoy$),2018-07-13,CUTTHROAT SMILE,3C3UGD7IoKlYCaT0tDNbFa,42,Planet Switchaz,0.753,0.826,0,-4.894,1,0.233,0.0,0.356,0.445,149.954,188000,4,True,49.0,1.0,1.0,7MS2glaBMbKgnxfs5hot78,single
16,Oliver Tree,Fuck,2019-04-12,Fuck,1QRz6P1bFWznOuWCIy7RlF,0,Atlantic Records,0.826,0.486,2,-8.237,1,0.232,1.96e-05,0.259,0.105,129.979,154682,4,True,0.0,1.0,1.0,7kDWQLUWrhRWru4s0j9bkE,single
17,BONES,paidprogramming2,2016-07-24,BlackMold,3fy0VxBzkBYxA03kixiH4W,54,TeamSESH,0.383,0.513,1,-8.713,1,0.0677,0.000127,0.122,0.0796,139.562,123500,3,True,51.0,1.0,15.0,3sLfs0vKItAey8AzqYEWVX,album
18,Germ,Badshit (Bootleg),2017-04-01,For the Win,0VybxPwOTEzgLM6o5gQNaB,48,Germ,0.814,0.724,9,-4.935,1,0.134,0.0,0.103,0.245,140.021,96052,4,True,40.0,1.0,2.0,2CsFwWBmJ6GeTireUC1xyB,album
19,Yavid,Hemingway,2019-09-06,Hemingway,3lWA1ZJ82Q0WXWH0B9k8Mm,13,Yavid,0.664,0.7,1,-8.636,1,0.0411,0.0209,0.329,0.503,140.015,219454,4,True,19.0,1.0,1.0,4N9QoHNywNX8NKV6esAtkT,single
